filename,total_magnetization
POSCAR_2349.vasp,0.0
POSCAR_2350.vasp,0.0020853
POSCAR_2351.vasp,3.33e-05
POSCAR_2352.vasp,0.0
POSCAR_2353.vasp,0.0025728
POSCAR_2354.vasp,0.000207
POSCAR_2355.vasp,5.8100000000000016e-05
POSCAR_2356.vasp,3.9341065
POSCAR_2357.vasp,2.0279758
POSCAR_2358.vasp,8.0
POSCAR_2359.vasp,0.0002491
POSCAR_2360.vasp,21.3701509
POSCAR_2361.vasp,6.4883625
POSCAR_2362.vasp,7.0426657
POSCAR_2363.vasp,23.9990034
POSCAR_2364.vasp,5.996878
POSCAR_2365.vasp,6.6835438
POSCAR_2366.vasp,6.5049061
POSCAR_2367.vasp,11.9994295
POSCAR_2368.vasp,24.0000001
POSCAR_2369.vasp,6.878990799999999
POSCAR_2370.vasp,5.5711307
POSCAR_2371.vasp,5.0
POSCAR_2372.vasp,28.0000011
POSCAR_2373.vasp,6.3226394
POSCAR_2374.vasp,6.7529439
POSCAR_2375.vasp,8.6335973
POSCAR_2376.vasp,24.0
POSCAR_2377.vasp,35.9999996
POSCAR_2378.vasp,8.9966662
POSCAR_2379.vasp,6.3010028
POSCAR_2380.vasp,24.0000001
POSCAR_2381.vasp,6.849954
POSCAR_2382.vasp,28.0006978
POSCAR_2383.vasp,5.985251
POSCAR_2384.vasp,21.9943269
POSCAR_2385.vasp,10.9853241
POSCAR_2386.vasp,44.0000896
POSCAR_2387.vasp,6.946192
POSCAR_2388.vasp,6.9495629999999995
POSCAR_2389.vasp,13.9218176
POSCAR_2390.vasp,12.0056604
POSCAR_2391.vasp,24.0013644
POSCAR_2392.vasp,6.7956024
POSCAR_2393.vasp,6.8883315
POSCAR_2394.vasp,6.8489318
POSCAR_2395.vasp,6.8133932999999995
POSCAR_2396.vasp,6.807207
POSCAR_2397.vasp,42.0000004
POSCAR_2398.vasp,6.9417748
POSCAR_2399.vasp,7.983575
POSCAR_2400.vasp,6.9999999
POSCAR_2401.vasp,27.9999917
POSCAR_2402.vasp,6.5805648
POSCAR_2403.vasp,6.0000798
POSCAR_2404.vasp,24.0002801
POSCAR_2405.vasp,36.0000001
POSCAR_2406.vasp,6.1412399
POSCAR_2407.vasp,13.9779612
POSCAR_2408.vasp,6.0079449
POSCAR_2409.vasp,5.8433513
POSCAR_2410.vasp,10.9049503
POSCAR_2411.vasp,10.8753273
POSCAR_2412.vasp,6.9990187
POSCAR_2413.vasp,7.0127319
POSCAR_2414.vasp,11.8284323
POSCAR_2415.vasp,4.9999941
POSCAR_2416.vasp,5.0031497
POSCAR_2417.vasp,7.116804
POSCAR_2418.vasp,5.9884218
POSCAR_2419.vasp,9.991094
POSCAR_2420.vasp,9.9954965
POSCAR_2421.vasp,39.9999999
POSCAR_2422.vasp,8.9849788
POSCAR_2423.vasp,13.4203772
POSCAR_2424.vasp,7.1246712
POSCAR_2425.vasp,6.8120356
POSCAR_2426.vasp,27.9999987
POSCAR_2427.vasp,6.9728771
POSCAR_2428.vasp,40.0
POSCAR_2429.vasp,5.7933101
POSCAR_2430.vasp,28.0000004
POSCAR_2431.vasp,28.0000005
POSCAR_2432.vasp,6.8545549999999995
POSCAR_2433.vasp,6.3657468
POSCAR_2434.vasp,6.4267308
POSCAR_2435.vasp,6.6650171
POSCAR_2436.vasp,6.2524081
POSCAR_2437.vasp,24.0050569
POSCAR_2438.vasp,4.8912378
POSCAR_2439.vasp,6.8473223
POSCAR_2440.vasp,24.0004153
POSCAR_2441.vasp,24.000777
POSCAR_2442.vasp,13.9999001
POSCAR_2443.vasp,6.6934462
POSCAR_2444.vasp,6.7301044
POSCAR_2445.vasp,6.8928269
POSCAR_2446.vasp,6.7430028
POSCAR_2447.vasp,6.9115957
POSCAR_2448.vasp,6.9237419
POSCAR_2449.vasp,6.7845308
POSCAR_2450.vasp,11.9999337
POSCAR_2451.vasp,13.9952801
POSCAR_2452.vasp,6.9721765
POSCAR_2453.vasp,14.0021106
POSCAR_2454.vasp,24.0001357
POSCAR_2455.vasp,6.0018311
POSCAR_2456.vasp,36.0000002
POSCAR_2457.vasp,31.9999993
POSCAR_2458.vasp,7.9999996
POSCAR_2459.vasp,9.0000361
POSCAR_2460.vasp,6.9002566
POSCAR_2461.vasp,0.0
POSCAR_2462.vasp,55.9982686
POSCAR_2463.vasp,7.0004074
POSCAR_2464.vasp,4.2647362
POSCAR_2465.vasp,27.8784398
POSCAR_2466.vasp,7.2594902
POSCAR_2467.vasp,10.9903852
POSCAR_2468.vasp,8.0131899
POSCAR_2469.vasp,8.816525799999999
POSCAR_2470.vasp,11.6663812
POSCAR_2471.vasp,8.7936485
POSCAR_2472.vasp,9.5591468
POSCAR_2473.vasp,6.7977491
POSCAR_2474.vasp,27.4624091
POSCAR_2475.vasp,0.0624058
POSCAR_2476.vasp,5.7419772
POSCAR_2477.vasp,5.4824302
POSCAR_2478.vasp,3.6312272
POSCAR_2479.vasp,40.0051741
POSCAR_2480.vasp,0.0
POSCAR_2481.vasp,9.9999998
POSCAR_2482.vasp,1.4e-06
POSCAR_2483.vasp,0.0
POSCAR_2484.vasp,20.0005435
POSCAR_2485.vasp,4.0846894
POSCAR_2486.vasp,11.9969572
POSCAR_2487.vasp,5.0000302
POSCAR_2488.vasp,17.3690791
POSCAR_2489.vasp,30.0039808
POSCAR_2490.vasp,0.0
POSCAR_2491.vasp,10.0000001
POSCAR_2492.vasp,9.9995794
POSCAR_2493.vasp,6.000011
POSCAR_2494.vasp,5.0000427
POSCAR_2495.vasp,10.0016656
POSCAR_2496.vasp,20.0000004
POSCAR_2497.vasp,5.0000007
POSCAR_2498.vasp,4.9999956999999995
POSCAR_2499.vasp,8.0000006
POSCAR_2500.vasp,8.0001598
POSCAR_2501.vasp,16.0283091
POSCAR_2502.vasp,0.0023747
POSCAR_2503.vasp,8.3975683
POSCAR_2504.vasp,8.301329
POSCAR_2505.vasp,8.0
POSCAR_2506.vasp,8.0
POSCAR_2507.vasp,8.3549941
POSCAR_2508.vasp,7.9991163
POSCAR_2509.vasp,4.0000009
POSCAR_2510.vasp,3.2e-06
POSCAR_2511.vasp,0.0
POSCAR_2512.vasp,4e-07
POSCAR_2513.vasp,0.000348899999999
POSCAR_2514.vasp,4.0622893
POSCAR_2515.vasp,5.1219675
POSCAR_2516.vasp,7.7374428
POSCAR_2517.vasp,23.9999844
POSCAR_2518.vasp,20.0000001
POSCAR_2519.vasp,31.9999979
POSCAR_2520.vasp,16.0009888
POSCAR_2521.vasp,64.0000023
POSCAR_2522.vasp,16.0000005
POSCAR_2523.vasp,16.0002897
POSCAR_2524.vasp,72.0073603
POSCAR_2525.vasp,16.0231149
POSCAR_2526.vasp,1.0500000000000001e-05
POSCAR_2527.vasp,3.9993122
POSCAR_2528.vasp,20.003134
POSCAR_2529.vasp,0.0
POSCAR_2530.vasp,0.0016908
POSCAR_2531.vasp,0.0
POSCAR_2532.vasp,0.0
POSCAR_2533.vasp,0.000117199999999
POSCAR_2534.vasp,0.000214
POSCAR_2535.vasp,6.2857401
POSCAR_2536.vasp,4.8965578999999995
POSCAR_2537.vasp,4.9978076
POSCAR_2538.vasp,3.9359016000000002
POSCAR_2539.vasp,40.004998
POSCAR_2540.vasp,40.0073042
POSCAR_2541.vasp,40.0047923
POSCAR_2542.vasp,0.005148199999999
POSCAR_2543.vasp,0.0007172999999990001
POSCAR_2544.vasp,0.0010224
POSCAR_2545.vasp,0.002119
POSCAR_2546.vasp,0.0008947
POSCAR_2547.vasp,0.8019234
POSCAR_2548.vasp,0.0014611
POSCAR_2549.vasp,0.0074265
POSCAR_2550.vasp,0.0007614
POSCAR_2551.vasp,0.0005189
POSCAR_2552.vasp,1e-07
POSCAR_2553.vasp,21.311725
POSCAR_2554.vasp,21.9083014
POSCAR_2555.vasp,21.2922676
POSCAR_2556.vasp,21.1906251
POSCAR_2557.vasp,21.888467
POSCAR_2558.vasp,21.6121884
POSCAR_2559.vasp,21.8300514
POSCAR_2560.vasp,21.2553073
POSCAR_2561.vasp,7.117644999999999
POSCAR_2562.vasp,6.9965953
POSCAR_2563.vasp,27.9999996
POSCAR_2564.vasp,27.9999192
POSCAR_2565.vasp,42.0000001
POSCAR_2566.vasp,14.0000004
POSCAR_2567.vasp,20.9994212
POSCAR_2568.vasp,13.9999891
POSCAR_2569.vasp,7.0744849
POSCAR_2570.vasp,6.2813963
POSCAR_2571.vasp,5.959154
POSCAR_2572.vasp,6.9336049
POSCAR_2573.vasp,1.676251299999999
POSCAR_2574.vasp,8.7266229
POSCAR_2575.vasp,6.8789372
POSCAR_2576.vasp,3.9990318
POSCAR_2577.vasp,40.0000011
POSCAR_2578.vasp,6.994289
POSCAR_2579.vasp,7.001956
POSCAR_2580.vasp,5.9999999
POSCAR_2581.vasp,48.0089536
POSCAR_2582.vasp,20.5617901
POSCAR_2583.vasp,6.9923952
POSCAR_2584.vasp,28.0001128
POSCAR_2585.vasp,42.0000007
POSCAR_2586.vasp,28.0000002
POSCAR_2587.vasp,28.0004082
POSCAR_2588.vasp,44.0000015
POSCAR_2589.vasp,13.9813376
POSCAR_2590.vasp,24.0000019
POSCAR_2591.vasp,7.000828
POSCAR_2592.vasp,6.9836175
POSCAR_2593.vasp,27.9999996
POSCAR_2594.vasp,28.0000007
POSCAR_2595.vasp,27.994905
POSCAR_2596.vasp,6.8707792
POSCAR_2597.vasp,6.5779426
POSCAR_2598.vasp,7.0243404
POSCAR_2599.vasp,14.0000001
POSCAR_2600.vasp,24.0002879
POSCAR_2601.vasp,27.9598453
POSCAR_2602.vasp,21.9999991
POSCAR_2603.vasp,6.6541714
POSCAR_2604.vasp,0.000103799999999
POSCAR_2605.vasp,0.0010192
POSCAR_2606.vasp,0.0
POSCAR_2607.vasp,12.0000037
POSCAR_2608.vasp,4.000805
POSCAR_2609.vasp,0.0001146
POSCAR_2610.vasp,0.0
POSCAR_2611.vasp,0.0
POSCAR_2612.vasp,0.0
POSCAR_2613.vasp,2.0008729
POSCAR_2614.vasp,0.0
POSCAR_2615.vasp,0.0033024
POSCAR_2616.vasp,0.003015
POSCAR_2617.vasp,0.0
POSCAR_2618.vasp,0.001372599999999
POSCAR_2619.vasp,0.001270799999999
POSCAR_2620.vasp,0.0
POSCAR_2621.vasp,0.000417899999999
POSCAR_2622.vasp,0.00018199999999900002
POSCAR_2623.vasp,0.0013146
POSCAR_2624.vasp,0.0001439
POSCAR_2625.vasp,0.0011612
POSCAR_2626.vasp,0.0
POSCAR_2627.vasp,0.0
POSCAR_2628.vasp,1.9997492000000001
POSCAR_2629.vasp,5.13e-05
POSCAR_2630.vasp,0.0008334999999990001
POSCAR_2631.vasp,0.0006942
POSCAR_2632.vasp,0.0
POSCAR_2633.vasp,0.0
POSCAR_2634.vasp,0.0
POSCAR_2635.vasp,0.0152602
POSCAR_2636.vasp,0.0
POSCAR_2637.vasp,7.740000000000001e-05
POSCAR_2638.vasp,0.0
POSCAR_2639.vasp,0.0
POSCAR_2640.vasp,1.2013159
POSCAR_2641.vasp,0.0
POSCAR_2642.vasp,0.000272699999999
POSCAR_2643.vasp,0.0
POSCAR_2644.vasp,0.0
POSCAR_2645.vasp,0.0
POSCAR_2646.vasp,0.0
POSCAR_2647.vasp,0.0001547
POSCAR_2648.vasp,1e-07
POSCAR_2649.vasp,2.8e-06
POSCAR_2650.vasp,0.003280099999999
POSCAR_2651.vasp,0.0
POSCAR_2652.vasp,3e-07
POSCAR_2653.vasp,0.0
POSCAR_2654.vasp,15.9995505
POSCAR_2655.vasp,16.011315
POSCAR_2656.vasp,0.016690299999999002
POSCAR_2657.vasp,0.00199
POSCAR_2658.vasp,2e-07
POSCAR_2659.vasp,7.9998188
POSCAR_2660.vasp,4.9336937
POSCAR_2661.vasp,0.0014846
POSCAR_2662.vasp,0.0
POSCAR_2663.vasp,0.0
POSCAR_2664.vasp,0.0017691999999990002
POSCAR_2665.vasp,0.0
POSCAR_2666.vasp,0.0
POSCAR_2667.vasp,0.0011155
POSCAR_2668.vasp,0.0
POSCAR_2669.vasp,7.85e-05
POSCAR_2670.vasp,0.000340099999999
POSCAR_2671.vasp,0.0307366
POSCAR_2672.vasp,0.0
POSCAR_2673.vasp,0.0
POSCAR_2674.vasp,0.0123883
POSCAR_2675.vasp,0.130848699999999
POSCAR_2676.vasp,0.0
POSCAR_2677.vasp,3.96e-05
POSCAR_2678.vasp,0.5782255
POSCAR_2679.vasp,0.0
POSCAR_2680.vasp,4.0002217
POSCAR_2681.vasp,0.0005128999999990001
POSCAR_2682.vasp,0.0009312
POSCAR_2683.vasp,4.2093677
POSCAR_2684.vasp,0.9999988
POSCAR_2685.vasp,0.0015317
POSCAR_2686.vasp,0.000283999999999
POSCAR_2687.vasp,7.9993218
POSCAR_2688.vasp,0.00015769999999900002
POSCAR_2689.vasp,6.27e-05
POSCAR_2690.vasp,0.1733409
POSCAR_2691.vasp,2.3196951
POSCAR_2692.vasp,0.0615862
POSCAR_2693.vasp,0.0267739
POSCAR_2694.vasp,0.2842922
POSCAR_2695.vasp,0.0
POSCAR_2696.vasp,0.0022294
POSCAR_2697.vasp,0.0
POSCAR_2698.vasp,0.0
POSCAR_2699.vasp,1.3911544
POSCAR_2700.vasp,0.005139299999999
POSCAR_2701.vasp,24.0
POSCAR_2702.vasp,11.9863061
POSCAR_2703.vasp,0.0
POSCAR_2704.vasp,0.0
POSCAR_2705.vasp,0.0
POSCAR_2706.vasp,0.0
POSCAR_2707.vasp,1.73e-05
POSCAR_2708.vasp,2.499999999999999e-06
POSCAR_2709.vasp,7.2e-06
POSCAR_2710.vasp,7.2e-06
POSCAR_2711.vasp,0.3001475
POSCAR_2712.vasp,7.15e-05
POSCAR_2713.vasp,9e-07
POSCAR_2714.vasp,6.5e-06
POSCAR_2715.vasp,0.0027818
POSCAR_2716.vasp,0.0008416
POSCAR_2717.vasp,0.0
POSCAR_2718.vasp,0.0
POSCAR_2719.vasp,0.0
POSCAR_2720.vasp,0.0013728
POSCAR_2721.vasp,0.0
POSCAR_2722.vasp,0.0
POSCAR_2723.vasp,0.0
POSCAR_2724.vasp,0.0039543
POSCAR_2725.vasp,0.0
POSCAR_2726.vasp,8e-07
POSCAR_2727.vasp,0.665127599999999
POSCAR_2728.vasp,0.978172199999999
POSCAR_2729.vasp,0.0004074
POSCAR_2730.vasp,4.3400000000000005e-05
POSCAR_2731.vasp,0.0003181
POSCAR_2732.vasp,0.003014299999999
POSCAR_2733.vasp,8.0000063
POSCAR_2734.vasp,1e-07
POSCAR_2735.vasp,12.0000005
POSCAR_2736.vasp,7.699999999999999e-06
POSCAR_2737.vasp,8.03e-05
POSCAR_2738.vasp,0.0044648
POSCAR_2739.vasp,0.0006508999999990001
POSCAR_2740.vasp,3.0000000000000004e-05
POSCAR_2741.vasp,20.0039385
POSCAR_2742.vasp,0.311283
POSCAR_2743.vasp,1.699999999999999e-06
POSCAR_2744.vasp,0.0004574
POSCAR_2745.vasp,0.0
POSCAR_2746.vasp,0.0006552999999990001
POSCAR_2747.vasp,0.0
POSCAR_2748.vasp,0.0
POSCAR_2749.vasp,0.000163
POSCAR_2750.vasp,0.005866
POSCAR_2751.vasp,4.2572474
POSCAR_2752.vasp,1.1900000000000001e-05
POSCAR_2753.vasp,1.436045
POSCAR_2754.vasp,16.0053175
POSCAR_2755.vasp,24.0069763
POSCAR_2756.vasp,24.0
POSCAR_2757.vasp,16.0015293
POSCAR_2758.vasp,23.9999998
POSCAR_2759.vasp,0.0
POSCAR_2760.vasp,4.0
POSCAR_2761.vasp,1.699999999999999e-06
POSCAR_2762.vasp,0.000433599999999
POSCAR_2763.vasp,2e-07
POSCAR_2764.vasp,4.4e-06
POSCAR_2765.vasp,0.0001861
POSCAR_2766.vasp,0.0004216
POSCAR_2767.vasp,1e-06
POSCAR_2768.vasp,0.0
POSCAR_2769.vasp,0.0026581
POSCAR_2770.vasp,0.000317299999999
POSCAR_2771.vasp,0.0
POSCAR_2772.vasp,0.0051438
POSCAR_2773.vasp,0.961946699999999
POSCAR_2774.vasp,0.0033212
POSCAR_2775.vasp,0.00022129999999900003
POSCAR_2776.vasp,3.9895641
POSCAR_2777.vasp,0.000381
POSCAR_2778.vasp,0.968378099999999
POSCAR_2779.vasp,8.0000001
POSCAR_2780.vasp,1.7877781
POSCAR_2781.vasp,1.2909983
POSCAR_2782.vasp,2.39e-05
POSCAR_2783.vasp,0.0
POSCAR_2784.vasp,0.0007635999999990001
POSCAR_2785.vasp,0.0
POSCAR_2786.vasp,4.4e-06
POSCAR_2787.vasp,0.000395599999999
POSCAR_2788.vasp,0.0004888
POSCAR_2789.vasp,0.0
POSCAR_2790.vasp,0.0004279
POSCAR_2791.vasp,3.3569246
POSCAR_2792.vasp,0.00022669999999900002
POSCAR_2793.vasp,0.0731777
POSCAR_2794.vasp,0.0027112
POSCAR_2795.vasp,16.0012161
POSCAR_2796.vasp,10.0006204
POSCAR_2797.vasp,0.0
POSCAR_2798.vasp,0.002694599999999
POSCAR_2799.vasp,0.6380464
POSCAR_2800.vasp,5.64e-05
POSCAR_2801.vasp,0.0
POSCAR_2802.vasp,0.0
POSCAR_2803.vasp,0.0
POSCAR_2804.vasp,5.1500000000000005e-05
POSCAR_2805.vasp,0.0006271
POSCAR_2806.vasp,3.0000000000000004e-05
POSCAR_2807.vasp,0.0008933999999990001
POSCAR_2808.vasp,0.0037362999999990005
POSCAR_2809.vasp,0.9999907
POSCAR_2810.vasp,0.0
POSCAR_2811.vasp,0.0
POSCAR_2812.vasp,4.4100000000000015e-05
POSCAR_2813.vasp,0.00023779999999900002
POSCAR_2814.vasp,0.0014355
POSCAR_2815.vasp,3.7300000000000005e-05
POSCAR_2816.vasp,0.000383
POSCAR_2817.vasp,0.001141799999999
POSCAR_2818.vasp,0.012849399999999001
POSCAR_2819.vasp,0.0
POSCAR_2820.vasp,0.005306799999999
POSCAR_2821.vasp,0.0010816
POSCAR_2822.vasp,0.0037086999999990005
POSCAR_2823.vasp,0.0
POSCAR_2824.vasp,0.8895683
POSCAR_2825.vasp,0.0021586
POSCAR_2826.vasp,0.0
POSCAR_2827.vasp,0.0
POSCAR_2828.vasp,0.0007134999999990001
POSCAR_2829.vasp,0.0004384
POSCAR_2830.vasp,0.000299699999999
POSCAR_2831.vasp,0.003298799999999
POSCAR_2832.vasp,0.0
POSCAR_2833.vasp,6.3e-05
POSCAR_2834.vasp,0.001112299999999
POSCAR_2835.vasp,0.0040551
POSCAR_2836.vasp,0.001163999999999
POSCAR_2837.vasp,0.0012124
POSCAR_2838.vasp,0.0
POSCAR_2839.vasp,0.0
POSCAR_2840.vasp,3.0
POSCAR_2841.vasp,0.0
POSCAR_2842.vasp,0.0
POSCAR_2843.vasp,0.0
POSCAR_2844.vasp,0.0
POSCAR_2845.vasp,9.999842
POSCAR_2846.vasp,0.0005819999999990001
POSCAR_2847.vasp,0.0
POSCAR_2848.vasp,0.002486099999999
POSCAR_2849.vasp,8e-07
POSCAR_2850.vasp,5e-07
POSCAR_2851.vasp,0.0008219999999990001
POSCAR_2852.vasp,0.0008487999999990001
POSCAR_2853.vasp,0.00024359999999900003
POSCAR_2854.vasp,1.3e-06
POSCAR_2855.vasp,0.2725054
POSCAR_2856.vasp,1.5300000000000003e-05
POSCAR_2857.vasp,7.010000000000001e-05
POSCAR_2858.vasp,9.720000000000003e-05
POSCAR_2859.vasp,1.6557594
POSCAR_2860.vasp,0.0079316
POSCAR_2861.vasp,0.0
POSCAR_2862.vasp,0.002031
POSCAR_2863.vasp,2.9800000000000003e-05
POSCAR_2864.vasp,0.0051862
POSCAR_2865.vasp,1.9998285
POSCAR_2866.vasp,0.0
POSCAR_2867.vasp,0.065477
POSCAR_2868.vasp,0.0
POSCAR_2869.vasp,0.0
POSCAR_2870.vasp,0.0
POSCAR_2871.vasp,0.0034435
POSCAR_2872.vasp,0.002490699999999
POSCAR_2873.vasp,0.001226699999999
POSCAR_2874.vasp,0.249634499999999
POSCAR_2875.vasp,0.0
POSCAR_2876.vasp,1.3575593
POSCAR_2877.vasp,0.0029606
POSCAR_2878.vasp,20.0028292
POSCAR_2879.vasp,24.0011653
POSCAR_2880.vasp,3.0000002
POSCAR_2881.vasp,0.0028591
POSCAR_2882.vasp,0.0
POSCAR_2883.vasp,8e-05
POSCAR_2884.vasp,2.9999697999999992
POSCAR_2885.vasp,0.0
POSCAR_2886.vasp,0.0074692
POSCAR_2887.vasp,0.0
POSCAR_2888.vasp,0.0005425
POSCAR_2889.vasp,0.0
POSCAR_2890.vasp,4.0004309
POSCAR_2891.vasp,4.0017107
POSCAR_2892.vasp,3.999999599999999
POSCAR_2893.vasp,4.0
POSCAR_2894.vasp,0.0027245
POSCAR_2895.vasp,4.0
POSCAR_2896.vasp,0.0002518
POSCAR_2897.vasp,0.0
POSCAR_2898.vasp,0.0
POSCAR_2899.vasp,2.1000000000000002e-05
POSCAR_2900.vasp,6.570000000000001e-05
POSCAR_2901.vasp,0.0
POSCAR_2902.vasp,0.0
POSCAR_2903.vasp,0.0002183
POSCAR_2904.vasp,0.0
POSCAR_2905.vasp,0.0
POSCAR_2906.vasp,0.0002878
POSCAR_2907.vasp,6.75e-05
POSCAR_2908.vasp,0.0
POSCAR_2909.vasp,3.0
POSCAR_2910.vasp,0.0
POSCAR_2911.vasp,7.99967
POSCAR_2912.vasp,4e-07
POSCAR_2913.vasp,0.0
POSCAR_2914.vasp,5.5322476
POSCAR_2915.vasp,2.4844651
POSCAR_2916.vasp,0.000337299999999
POSCAR_2917.vasp,0.0
POSCAR_2918.vasp,0.0018361
POSCAR_2919.vasp,6.0024189
POSCAR_2920.vasp,3.0000145
POSCAR_2921.vasp,4.516772
POSCAR_2922.vasp,8.0
POSCAR_2923.vasp,7.9978001
POSCAR_2924.vasp,4.0042189
POSCAR_2925.vasp,5e-07
POSCAR_2926.vasp,7.9999994999999995
POSCAR_2927.vasp,7.9999994999999995
POSCAR_2928.vasp,4.0030434
POSCAR_2929.vasp,7.9999997
POSCAR_2930.vasp,7.9999997
POSCAR_2931.vasp,3.998912599999999
POSCAR_2932.vasp,1.0000208
POSCAR_2933.vasp,4e-07
POSCAR_2934.vasp,0.5088569
POSCAR_2935.vasp,3.999999899999999
POSCAR_2936.vasp,4.0041687
POSCAR_2937.vasp,1.998886199999999
POSCAR_2938.vasp,0.0107941
POSCAR_2939.vasp,0.0063919
POSCAR_2940.vasp,0.0093765
POSCAR_2941.vasp,0.000266
POSCAR_2942.vasp,0.0
POSCAR_2943.vasp,0.012105999999999001
POSCAR_2944.vasp,0.004050499999999
POSCAR_2945.vasp,3.9746175999999993
POSCAR_2946.vasp,0.855148599999999
POSCAR_2947.vasp,2.0000281
POSCAR_2948.vasp,2.0061636
POSCAR_2949.vasp,28.0036423
POSCAR_2950.vasp,12.0000001
POSCAR_2951.vasp,16.0014134
POSCAR_2952.vasp,16.0002734
POSCAR_2953.vasp,4.0001133
POSCAR_2954.vasp,16.0172067
POSCAR_2955.vasp,11.9999611
POSCAR_2956.vasp,5.0031509
POSCAR_2957.vasp,13.9980376
POSCAR_2958.vasp,0.000261
POSCAR_2959.vasp,5.9e-06
POSCAR_2960.vasp,0.0
POSCAR_2961.vasp,3e-07
POSCAR_2962.vasp,0.0
POSCAR_2963.vasp,0.0225543
POSCAR_2964.vasp,0.0008887999999990001
POSCAR_2965.vasp,0.0
POSCAR_2966.vasp,0.046448699999999
POSCAR_2967.vasp,0.001586999999999
POSCAR_2968.vasp,0.0
POSCAR_2969.vasp,1.0001286
POSCAR_2970.vasp,0.0005094
POSCAR_2971.vasp,0.0005656999999990001
POSCAR_2972.vasp,0.0027201
POSCAR_2973.vasp,0.0
POSCAR_2974.vasp,0.002495599999999
POSCAR_2975.vasp,0.0028308
POSCAR_2976.vasp,0.000513
POSCAR_2977.vasp,2.0008854
POSCAR_2978.vasp,0.0
POSCAR_2979.vasp,0.0008416999999990001
POSCAR_2980.vasp,0.0
POSCAR_2981.vasp,0.00015319999999900002
POSCAR_2982.vasp,0.0
POSCAR_2983.vasp,0.0
POSCAR_2984.vasp,0.0
POSCAR_2985.vasp,0.0008085
POSCAR_2986.vasp,0.0
POSCAR_2987.vasp,0.0
POSCAR_2988.vasp,0.0005564
POSCAR_2989.vasp,0.0003782
POSCAR_2990.vasp,0.000984799999999
POSCAR_2991.vasp,1.9997599
POSCAR_2992.vasp,1.22e-05
POSCAR_2993.vasp,0.0004811
POSCAR_2994.vasp,0.0003123
POSCAR_2995.vasp,4.0001613
POSCAR_2996.vasp,1.9998532
POSCAR_2997.vasp,1.999683399999999
POSCAR_2998.vasp,2.0003458
POSCAR_2999.vasp,0.0011818
POSCAR_3000.vasp,0.0
POSCAR_3001.vasp,1.4e-06
POSCAR_3002.vasp,0.0
POSCAR_3003.vasp,0.0
POSCAR_3004.vasp,2e-05
POSCAR_3005.vasp,0.0
POSCAR_3006.vasp,1.0
POSCAR_3007.vasp,3.0001283
POSCAR_3008.vasp,4.4e-06
POSCAR_3009.vasp,0.002327999999999
POSCAR_3010.vasp,0.0
POSCAR_3011.vasp,0.004386399999999
POSCAR_3012.vasp,0.2871958
POSCAR_3013.vasp,1e-07
POSCAR_3014.vasp,1.3e-06
POSCAR_3015.vasp,3.0
POSCAR_3016.vasp,0.6995482
POSCAR_3017.vasp,19.9999993
POSCAR_3018.vasp,20.0000018
POSCAR_3019.vasp,19.9999986
POSCAR_3020.vasp,9.9999993
POSCAR_3021.vasp,20.0070808
POSCAR_3022.vasp,9.9999996
POSCAR_3023.vasp,20.0000032
POSCAR_3024.vasp,5.0000003
POSCAR_3025.vasp,9.9999996
POSCAR_3026.vasp,20.0000022
POSCAR_3027.vasp,20.0000027
POSCAR_3028.vasp,20.0072372
POSCAR_3029.vasp,1.9945617
POSCAR_3030.vasp,1.0014023
POSCAR_3031.vasp,0.0
POSCAR_3032.vasp,0.0005252
POSCAR_3033.vasp,0.0022719
POSCAR_3034.vasp,0.0
POSCAR_3035.vasp,0.0
POSCAR_3036.vasp,6.290000000000001e-05
POSCAR_3037.vasp,0.0
POSCAR_3038.vasp,0.0020087
POSCAR_3039.vasp,0.0014716999999990002
POSCAR_3040.vasp,0.0
POSCAR_3041.vasp,0.0
POSCAR_3042.vasp,0.0
POSCAR_3043.vasp,0.0022719
POSCAR_3044.vasp,3.9998868
POSCAR_3045.vasp,0.0
POSCAR_3046.vasp,1e-07
POSCAR_3047.vasp,0.0
POSCAR_3048.vasp,0.0
POSCAR_3049.vasp,0.0
POSCAR_3050.vasp,0.0
POSCAR_3051.vasp,12.0000002
POSCAR_3052.vasp,2.0
POSCAR_3053.vasp,5.9997402
POSCAR_3054.vasp,6.0
POSCAR_3055.vasp,1.9999989
POSCAR_3056.vasp,0.0005629
POSCAR_3057.vasp,0.0059018
POSCAR_3058.vasp,0.0011497
POSCAR_3059.vasp,3.9800000000000005e-05
POSCAR_3060.vasp,0.021658999999999002
POSCAR_3061.vasp,0.0007677
POSCAR_3062.vasp,0.0
POSCAR_3063.vasp,0.0
POSCAR_3064.vasp,0.0
POSCAR_3065.vasp,0.0
POSCAR_3066.vasp,3.1700000000000005e-05
POSCAR_3067.vasp,0.0
POSCAR_3068.vasp,0.143696599999999
POSCAR_3069.vasp,0.0
POSCAR_3070.vasp,0.0
POSCAR_3071.vasp,0.00021349999999900003
POSCAR_3072.vasp,0.0
POSCAR_3073.vasp,1.0255598
POSCAR_3074.vasp,0.0026034
POSCAR_3075.vasp,2.0084574
POSCAR_3076.vasp,0.0
POSCAR_3077.vasp,2.0009646
POSCAR_3078.vasp,2.0002142
POSCAR_3079.vasp,1.7118185000000001
POSCAR_3080.vasp,3.0000012
POSCAR_3081.vasp,0.002976699999999
POSCAR_3082.vasp,4.0000005
